age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Self-emp-not-inc,102118,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K
19,Private,195504,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K
33,?,22245,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,236021,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,201882,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,123434,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Local-gov,216411,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,198218,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,5,United-States,<=50K
43,Private,190544,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
33,Private,278632,9th,5,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,314829,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,<=50K
27,Private,180372,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States,<=50K
31,Private,180284,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,246385,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,>50K
73,Self-emp-inc,373524,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,35,United-States,>50K
17,Private,25141,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
35,Private,218248,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Local-gov,118052,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,446159,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,Private,35211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Local-gov,169397,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
65,?,41156,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
36,,91844,HS-grad,9,Divorced,,Unmarried,White,Female,0,0,40,England,<=50K
37,Private,213542,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
35,Private,259816,HS-grad,9,Separated,Handlers-cleaners,Own-child,Black,Female,0,0,20,United-States,<=50K
60,?,152197,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,292800,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,20,United-States,<=50K
34,Private,143737,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
22,Private,130537,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,45,United-States,<=50K
33,Private,115488,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,383402,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
53,Self-emp-not-inc,675222,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
43,Self-emp-inc,41211,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,173231,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
23,?,72465,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,190457,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
28,Local-gov,246974,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,204515,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,182137,Some-college,10,Never-married,Sales,Own-child,Other,Male,0,0,20,,<=50K
35,Local-gov,33324,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
43,Private,127005,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
62,Private,22473,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Local-gov,267188,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
44,State-gov,99423,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
34,Private,392814,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
30,Federal-gov,78305,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,380153,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,185885,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K
52,Local-gov,46401,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
62,Private,366884,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
43,Self-emp-inc,193451,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,South,>50K
22,Private,343061,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
81,Private,132140,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,10,,<=50K
44,Private,340940,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,50,,<=50K
48,Federal-gov,47802,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,200527,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,110677,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
50,Private,194188,10th,6,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Private,101509,HS-grad,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,1055,0,32,Philippines,<=50K
52,Private,180195,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
32,Local-gov,233203,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,186183,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,349948,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,225165,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,331991,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,202027,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
35,Local-gov,196344,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,7688,0,40,United-States,>50K
37,Private,172571,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,186183,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
57,State-gov,52267,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Male,0,1876,50,United-States,<=50K
42,State-gov,74767,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,,<=50K
20,Private,147584,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
30,Private,175632,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,>50K
65,Private,302140,Some-college,10,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
54,Private,221359,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Federal-gov,177332,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,20156,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Local-gov,70857,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,322065,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,England,>50K
61,Private,147328,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K
39,Private,173804,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,106051,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
19,Private,179659,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,10,United-States,<=50K
44,Private,199698,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,,187563,Bachelors,13,Never-married,,Own-child,White,Male,0,0,50,United-States,<=50K
60,?,177820,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
34,Private,112115,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
43,Self-emp-inc,50126,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
90,Self-emp-not-inc,195444,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,19999,0,30,United-States,>50K
49,,192381,HS-grad,9,Married-civ-spouse,,Wife,White,Female,2407,0,40,United-States,<=50K
25,Private,169921,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
30,Private,159442,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,240763,11th,7,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
40,Private,184630,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Mexico,<=50K
40,State-gov,195222,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
55,Private,267203,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
46,Local-gov,219155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
39,Private,247550,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Black,Female,0,0,94,United-States,<=50K
35,Private,196578,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
22,Private,190969,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,43,United-States,<=50K
31,Private,194293,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,210968,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
64,Self-emp-inc,103738,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,6418,0,50,United-States,>50K
36,Self-emp-not-inc,185399,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
35,Private,191001,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,173682,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
51,Self-emp-not-inc,125824,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2377,50,United-States,<=50K
38,Local-gov,185520,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,295689,HS-grad,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
33,Private,427200,12th,8,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,<=50K
34,,193246,HS-grad,9,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,<=50K
44,Self-emp-inc,249338,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
33,Self-emp-not-inc,22201,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K
35,Self-emp-not-inc,178622,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
26,Private,196480,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,400069,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
34,State-gov,117364,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,143083,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
26,Private,38387,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,Private,84154,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,England,<=50K
17,Private,132716,11th,7,Never-married,Sales,Own-child,White,Male,0,0,26,United-States,<=50K
54,Self-emp-inc,198582,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
32,State-gov,203213,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Jamaica,<=50K
41,Private,212460,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,217450,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
30,Self-emp-not-inc,37304,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,2559,55,United-States,>50K
52,Federal-gov,158152,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
30,Self-emp-not-inc,220569,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,50,United-States,>50K
44,Private,248476,HS-grad,9,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,172714,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,65,United-States,<=50K
35,Private,117381,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,286815,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
39,,117381,HS-grad,9,Married-civ-spouse,,Wife,Black,Female,0,0,12,United-States,<=50K
22,Private,315974,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,State-gov,33320,Prof-school,15,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,1506,0,38,Philippines,<=50K
20,Self-emp-inc,269444,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,95531,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
19,,198453,11th,7,Never-married,,Other-relative,White,Male,0,0,25,United-States,<=50K
69,Self-emp-not-inc,173822,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,401,0,20,United-States,<=50K
25,Private,161478,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
28,Private,339563,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
38,Self-emp-not-inc,54242,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386,0,65,United-States,>50K
31,Private,213702,10th,6,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
35,Private,212410,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
18,Self-emp-not-inc,257377,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,63003,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,60,United-States,>50K
28,Private,143857,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
24,Self-emp-not-inc,117186,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
22,Private,125010,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,207578,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,United-States,>50K
26,Local-gov,227508,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,111483,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
29,Private,279756,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,35,United-States,<=50K
69,Private,161275,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2149,25,United-States,<=50K
21,Private,313186,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,Private,158510,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,168337,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
20,Private,168997,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,183000,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,44,United-States,<=50K
52,Private,178530,Prof-school,15,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,31,Iran,<=50K
37,Private,176967,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,>50K
49,Private,391824,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,97386,Assoc-voc,11,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
50,Private,97392,Some-college,10,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,349119,Some-college,10,Separated,Transport-moving,Unmarried,White,Male,4650,0,40,United-States,<=50K
40,Federal-gov,240624,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
17,Self-emp-inc,56536,10th,6,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
41,Self-emp-not-inc,280066,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,50,United-States,<=50K
37,Private,185372,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
36,Private,207945,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
48,Federal-gov,26442,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
