Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
380,3,2015-09-16,,,1.0,1,0,0,1149.0
383,3,2015-09-16,,,1.0,1,0,0,1150.0
385,3,2015-09-16,,,1.0,1,0,0,1151.0
386,3,2015-09-16,,,1.0,1,0,0,1152.0
387,3,2015-09-16,,,1.0,1,0,0,1153.0
391,3,2015-09-16,,,1.0,1,0,0,1156.0
392,3,2015-09-16,,,1.0,1,0,0,1157.0
393,3,2015-09-16,,,1.0,1,0,0,1158.0
394,3,2015-09-16,,,1.0,1,0,0,1159.0
395,3,2015-09-16,,,1.0,1,0,0,1160.0
397,3,2015-09-16,,,1.0,1,0,0,1161.0
398,3,2015-09-16,,,1.0,1,0,0,1162.0
403,3,2015-09-16,,,1.0,1,0,0,1164.0
404,3,2015-09-16,,,1.0,1,0,0,1165.0
405,3,2015-09-16,,,1.0,1,0,0,1166.0
406,3,2015-09-16,,,1.0,1,0,0,1167.0
407,3,2015-09-16,,,1.0,1,0,0,1168.0
408,3,2015-09-16,,,1.0,1,0,0,1169.0
409,3,2015-09-16,,,1.0,1,0,0,1170.0
410,3,2015-09-16,,,1.0,1,0,0,1171.0
413,3,2015-09-16,,,1.0,1,0,0,1174.0
414,3,2015-09-16,,,1.0,1,0,0,1175.0
415,3,2015-09-16,,,1.0,1,0,0,1176.0
416,3,2015-09-16,,,1.0,1,0,0,1177.0
417,3,2015-09-16,,,1.0,1,0,0,1178.0
418,3,2015-09-16,,,1.0,1,0,0,1179.0
420,3,2015-09-16,,,1.0,1,0,0,1180.0
421,3,2015-09-16,,,1.0,1,0,0,1181.0
425,3,2015-09-16,,,1.0,1,0,0,1184.0
426,3,2015-09-16,,,1.0,1,0,0,1185.0
427,3,2015-09-16,,,1.0,1,0,0,1186.0
428,3,2015-09-16,,,1.0,1,0,0,1187.0
429,3,2015-09-16,,,1.0,1,0,0,1188.0
430,3,2015-09-16,,,1.0,1,0,0,1189.0
432,3,2015-09-16,,,1.0,1,0,0,1191.0
433,3,2015-09-16,,,1.0,1,0,0,1192.0
434,3,2015-09-16,,,1.0,1,0,0,1193.0
435,3,2015-09-16,,,1.0,1,0,0,1194.0
440,3,2015-09-16,,,1.0,1,0,0,1195.0
441,3,2015-09-16,,,1.0,1,0,0,1196.0
442,3,2015-09-16,,,1.0,1,0,0,1197.0
447,3,2015-09-16,,,1.0,1,0,0,1200.0
448,3,2015-09-16,,,1.0,1,0,0,1201.0
450,3,2015-09-16,,,1.0,1,0,0,1203.0
452,3,2015-09-16,,,1.0,1,0,0,1205.0
453,3,2015-09-16,,,1.0,1,0,0,1206.0
455,3,2015-09-16,,,1.0,1,0,0,1207.0
456,3,2015-09-16,,,1.0,1,0,0,1208.0
457,3,2015-09-16,,,1.0,1,0,0,1209.0
458,3,2015-09-16,,,1.0,1,0,0,1210.0
459,3,2015-09-16,,,1.0,1,0,0,1211.0
461,3,2015-09-16,,,1.0,1,0,0,1212.0
463,3,2015-09-16,,,1.0,1,0,0,1213.0
466,3,2015-09-16,,,1.0,1,0,0,1215.0
467,3,2015-09-16,,,1.0,1,0,0,1216.0
468,3,2015-09-16,,,1.0,1,0,0,1217.0
471,3,2015-09-16,,,1.0,1,0,0,1219.0
472,3,2015-09-16,,,1.0,1,0,0,1220.0
473,3,2015-09-16,,,1.0,1,0,0,1221.0
475,3,2015-09-16,,,1.0,1,0,0,1222.0
477,3,2015-09-16,,,1.0,1,0,0,1223.0
481,3,2015-09-16,,,1.0,1,0,0,1224.0
484,3,2015-09-16,,,1.0,1,0,0,1225.0
485,3,2015-09-16,,,1.0,1,0,0,1226.0
486,3,2015-09-16,,,1.0,1,0,0,1227.0
487,3,2015-09-16,,,1.0,1,0,0,1228.0
488,3,2015-09-16,,,1.0,1,0,0,1229.0
490,3,2015-09-16,,,1.0,1,0,0,1230.0
491,3,2015-09-16,,,1.0,1,0,0,1231.0
492,3,2015-09-16,,,1.0,1,0,0,1232.0
493,3,2015-09-16,,,1.0,1,0,0,1233.0
495,3,2015-09-16,,,1.0,1,0,0,1234.0
497,3,2015-09-16,,,1.0,1,0,0,1235.0
498,3,2015-09-16,,,1.0,1,0,0,1236.0
499,3,2015-09-16,,,1.0,1,0,0,1237.0
500,3,2015-09-16,,,1.0,1,0,0,1238.0
501,3,2015-09-16,,,1.0,1,0,0,1239.0
502,3,2015-09-16,,,1.0,1,0,0,1240.0
504,3,2015-09-16,,,1.0,1,0,0,1241.0
505,3,2015-09-16,,,1.0,1,0,0,1242.0
506,3,2015-09-16,,,1.0,1,0,0,1243.0
507,3,2015-09-16,,,1.0,1,0,0,1244.0
509,3,2015-09-16,,,1.0,1,0,0,1246.0
510,3,2015-09-16,,,1.0,1,0,0,1247.0
512,3,2015-09-16,,,1.0,1,0,0,1249.0
514,3,2015-09-16,,,1.0,1,0,0,1250.0
515,3,2015-09-16,,,1.0,1,0,0,1251.0
517,3,2015-09-16,,,1.0,1,0,0,1253.0
518,3,2015-09-16,,,1.0,1,0,0,1254.0
519,3,2015-09-16,,,1.0,1,0,0,1255.0
520,3,2015-09-16,,,1.0,1,0,0,1256.0
521,3,2015-09-16,,,1.0,1,0,0,1257.0
522,3,2015-09-16,,,1.0,1,0,0,1258.0
524,3,2015-09-16,,,1.0,1,0,0,1259.0
527,3,2015-09-16,,,1.0,1,0,0,1260.0
528,3,2015-09-16,,,1.0,1,0,0,1261.0
530,3,2015-09-16,,,1.0,1,0,0,1263.0
531,3,2015-09-16,,,1.0,1,0,0,1264.0
532,3,2015-09-16,,,1.0,1,0,0,1265.0
533,3,2015-09-16,,,1.0,1,0,0,1266.0
534,3,2015-09-16,,,1.0,1,0,0,1267.0
535,3,2015-09-16,,,1.0,1,0,0,1268.0
536,3,2015-09-16,,,1.0,1,0,0,1269.0
537,3,2015-09-16,,,1.0,1,0,0,1270.0
539,3,2015-09-16,,,1.0,1,0,0,1272.0
540,3,2015-09-16,,,1.0,1,0,0,1273.0
541,3,2015-09-16,,,1.0,1,0,0,1274.0
542,3,2015-09-16,,,1.0,1,0,0,1275.0
543,3,2015-09-16,,,1.0,1,0,0,1276.0
547,3,2015-09-16,,,1.0,1,0,0,1278.0
548,3,2015-09-16,,,1.0,1,0,0,1279.0
549,3,2015-09-16,,,1.0,1,0,0,1280.0
550,3,2015-09-16,,,1.0,1,0,0,1281.0
551,3,2015-09-16,,,1.0,1,0,0,1282.0
554,3,2015-09-16,,,1.0,1,0,0,1285.0
557,3,2015-09-16,,,1.0,1,0,0,1287.0
558,3,2015-09-16,,,1.0,1,0,0,1288.0
562,3,2015-09-16,,,1.0,1,0,0,1290.0
564,3,2015-09-16,,,1.0,1,0,0,1292.0
565,3,2015-09-16,,,1.0,1,0,0,1293.0
566,3,2015-09-16,,,1.0,1,0,0,1294.0
567,3,2015-09-16,,,1.0,1,0,0,1295.0
568,3,2015-09-16,,,1.0,1,0,0,1296.0
570,3,2015-09-16,,,1.0,1,0,0,1297.0
571,3,2015-09-16,,,1.0,1,0,0,1298.0
572,3,2015-09-16,,,1.0,1,0,0,1299.0
573,3,2015-09-16,,,1.0,1,0,0,1300.0
574,3,2015-09-16,,,1.0,1,0,0,1301.0
577,3,2015-09-16,,,1.0,1,0,0,1303.0
578,3,2015-09-16,,,1.0,1,0,0,1304.0
579,3,2015-09-16,,,1.0,1,0,0,1305.0
580,3,2015-09-16,,,1.0,1,0,0,1306.0
581,3,2015-09-16,,,1.0,1,0,0,1307.0
582,3,2015-09-16,,,1.0,1,0,0,1308.0
584,3,2015-09-16,,,1.0,1,0,0,1309.0
585,3,2015-09-16,,,1.0,1,0,0,1310.0
586,3,2015-09-16,,,1.0,1,0,0,1311.0
587,3,2015-09-16,,,1.0,1,0,0,1312.0
588,3,2015-09-16,,,1.0,1,0,0,1313.0
589,3,2015-09-16,,,1.0,1,0,0,1314.0
591,3,2015-09-16,,,1.0,1,0,0,1316.0
593,3,2015-09-16,,,1.0,1,0,0,1318.0
597,3,2015-09-16,,,1.0,1,0,0,1319.0
598,3,2015-09-16,,,1.0,1,0,0,1320.0
602,3,2015-09-16,,,1.0,1,0,0,1323.0
603,3,2015-09-16,,,1.0,1,0,0,1324.0
604,3,2015-09-16,,,1.0,1,0,0,1325.0
605,3,2015-09-16,,,1.0,1,0,0,1326.0
610,3,2015-09-16,,,1.0,1,0,0,1327.0
611,3,2015-09-16,,,1.0,1,0,0,1328.0
615,3,2015-09-16,,,1.0,1,0,0,1330.0
616,3,2015-09-16,,,1.0,1,0,0,1331.0
618,3,2015-09-16,,,1.0,1,0,0,1332.0
619,3,2015-09-16,,,1.0,1,0,0,1333.0
620,3,2015-09-16,,,1.0,1,0,0,1334.0
621,3,2015-09-16,,,1.0,1,0,0,1335.0
623,3,2015-09-16,,,1.0,1,0,0,1337.0
625,3,2015-09-16,,,1.0,1,0,0,1339.0
627,3,2015-09-16,,,1.0,1,0,0,1340.0
628,3,2015-09-16,,,1.0,1,0,0,1341.0
629,3,2015-09-16,,,1.0,1,0,0,1342.0
631,3,2015-09-16,,,1.0,1,0,0,1343.0
632,3,2015-09-16,,,1.0,1,0,0,1344.0
633,3,2015-09-16,,,1.0,1,0,0,1345.0
636,3,2015-09-16,,,1.0,1,0,0,1346.0
637,3,2015-09-16,,,1.0,1,0,0,1347.0
639,3,2015-09-16,,,1.0,1,0,0,1349.0
641,3,2015-09-16,,,1.0,1,0,0,1351.0
642,3,2015-09-16,,,1.0,1,0,0,1352.0
643,3,2015-09-16,,,1.0,1,0,0,1353.0
644,3,2015-09-16,,,1.0,1,0,0,1354.0
645,3,2015-09-16,,,1.0,1,0,0,1355.0
646,3,2015-09-16,,,1.0,1,0,0,1356.0
647,3,2015-09-16,,,1.0,1,0,0,1357.0
650,3,2015-09-16,,,1.0,1,0,0,1358.0
651,3,2015-09-16,,,1.0,1,0,0,1359.0
653,3,2015-09-16,,,1.0,1,0,0,1360.0
655,3,2015-09-16,,,1.0,1,0,0,1361.0
656,3,2015-09-16,,,1.0,1,0,0,1362.0
657,3,2015-09-16,,,1.0,1,0,0,1363.0
658,3,2015-09-16,,,1.0,1,0,0,1364.0
659,3,2015-09-16,,,1.0,1,0,0,1365.0
661,3,2015-09-16,,,1.0,1,0,0,1367.0
662,3,2015-09-16,,,1.0,1,0,0,1368.0
663,3,2015-09-16,,,1.0,1,0,0,1369.0
665,3,2015-09-16,,,1.0,1,0,0,1370.0
666,3,2015-09-16,,,1.0,1,0,0,1371.0
667,3,2015-09-16,,,1.0,1,0,0,1372.0
670,3,2015-09-16,,,1.0,1,0,0,1374.0
671,3,2015-09-16,,,1.0,1,0,0,1375.0
673,3,2015-09-16,,,1.0,1,0,0,1376.0
675,3,2015-09-16,,,1.0,1,0,0,1378.0
677,3,2015-09-16,,,1.0,1,0,0,1380.0
678,3,2015-09-16,,,1.0,1,0,0,1381.0
680,3,2015-09-16,,,1.0,1,0,0,1382.0
681,3,2015-09-16,,,1.0,1,0,0,1383.0
684,3,2015-09-16,,,1.0,1,0,0,1384.0
687,3,2015-09-16,,,1.0,1,0,0,1386.0
689,3,2015-09-16,,,1.0,1,0,0,1387.0
690,3,2015-09-16,,,1.0,1,0,0,1388.0
691,3,2015-09-16,,,1.0,1,0,0,1389.0
692,3,2015-09-16,,,1.0,1,0,0,1390.0
693,3,2015-09-16,,,1.0,1,0,0,1391.0
694,3,2015-09-16,,,1.0,1,0,0,1392.0
696,3,2015-09-16,,,1.0,1,0,0,1394.0
699,3,2015-09-16,,,1.0,1,0,0,1396.0
700,3,2015-09-16,,,1.0,1,0,0,1397.0
701,3,2015-09-16,,,1.0,1,0,0,1398.0
703,3,2015-09-16,,,0.0,1,0,0,1400.0
705,3,2015-09-16,,,1.0,1,0,0,1401.0
707,3,2015-09-16,,,1.0,1,0,0,1403.0
711,3,2015-09-16,,,1.0,1,0,0,1405.0
712,3,2015-09-16,,,1.0,1,0,0,1406.0
713,3,2015-09-16,,,1.0,1,0,0,1407.0
714,3,2015-09-16,,,1.0,1,0,0,1408.0
716,3,2015-09-16,,,1.0,1,0,0,1409.0
718,3,2015-09-16,,,1.0,1,0,0,1411.0
719,3,2015-09-16,,,1.0,1,0,0,1412.0
721,3,2015-09-16,,,1.0,1,0,0,1414.0
722,3,2015-09-16,,,1.0,1,0,0,1415.0
723,3,2015-09-16,,,1.0,1,0,0,1416.0
724,3,2015-09-16,,,1.0,1,0,0,1417.0
725,3,2015-09-16,,,1.0,1,0,0,1418.0
729,3,2015-09-16,,,1.0,1,0,0,1421.0
731,3,2015-09-16,,,1.0,1,0,0,1422.0
732,3,2015-09-16,,,1.0,1,0,0,1423.0
733,3,2015-09-16,,,1.0,1,0,0,1424.0
734,3,2015-09-16,,,1.0,1,0,0,1425.0
737,3,2015-09-16,,,1.0,1,0,0,1427.0
738,3,2015-09-16,,,1.0,1,0,0,1428.0
739,3,2015-09-16,,,1.0,1,0,0,1429.0
741,3,2015-09-16,,,1.0,1,0,0,1431.0
742,3,2015-09-16,,,1.0,1,0,0,1432.0
744,3,2015-09-16,,,1.0,1,0,0,1433.0
746,3,2015-09-16,,,1.0,1,0,0,1434.0
748,3,2015-09-16,,,1.0,1,0,0,1435.0
749,3,2015-09-16,,,1.0,1,0,0,1436.0
751,3,2015-09-16,,,1.0,1,0,0,1438.0
752,3,2015-09-16,,,1.0,1,0,0,1439.0
753,3,2015-09-16,,,1.0,1,0,0,1440.0
758,3,2015-09-16,,,1.0,1,0,0,1443.0
759,3,2015-09-16,,,1.0,1,0,0,1444.0
762,3,2015-09-16,,,1.0,1,0,0,1445.0
763,3,2015-09-16,,,1.0,1,0,0,1446.0
765,3,2015-09-16,,,1.0,1,0,0,1448.0
766,3,2015-09-16,,,1.0,1,0,0,1449.0
767,3,2015-09-16,,,1.0,1,0,0,1450.0
768,3,2015-09-16,,,1.0,1,0,0,1451.0
769,3,2015-09-16,,,1.0,1,0,0,1452.0
770,3,2015-09-16,,,1.0,1,0,0,1453.0
773,3,2015-09-16,,,1.0,1,0,0,1456.0
774,3,2015-09-16,,,1.0,1,0,0,1457.0
776,3,2015-09-16,,,1.0,1,0,0,1459.0
777,3,2015-09-16,,,1.0,1,0,0,1460.0
782,3,2015-09-16,,,1.0,1,0,0,1462.0
784,3,2015-09-16,,,1.0,1,0,0,1463.0
785,3,2015-09-16,,,1.0,1,0,0,1464.0
789,3,2015-09-16,,,1.0,1,0,0,1465.0
790,3,2015-09-16,,,1.0,1,0,0,1466.0
791,3,2015-09-16,,,1.0,1,0,0,1467.0
793,3,2015-09-16,,,1.0,1,0,0,1469.0
795,3,2015-09-16,,,1.0,1,0,0,1470.0
796,3,2015-09-16,,,1.0,1,0,0,1471.0
797,3,2015-09-16,,,1.0,1,0,0,1472.0
799,3,2015-09-16,,,1.0,1,0,0,1473.0
800,3,2015-09-16,,,1.0,1,0,0,1474.0
801,3,2015-09-16,,,1.0,1,0,0,1475.0
802,3,2015-09-16,,,1.0,1,0,0,1476.0
804,3,2015-09-16,,,1.0,1,0,0,1478.0
805,3,2015-09-16,,,1.0,1,0,0,1479.0
806,3,2015-09-16,,,1.0,1,0,0,1480.0
809,3,2015-09-16,,,1.0,1,0,0,1482.0
810,3,2015-09-16,,,1.0,1,0,0,1483.0
811,3,2015-09-16,,,1.0,1,0,0,1484.0
815,3,2015-09-16,,,1.0,1,0,0,1486.0
816,3,2015-09-16,,,1.0,1,0,0,1487.0
818,3,2015-09-16,,,1.0,1,0,0,1488.0
819,3,2015-09-16,,,1.0,1,0,0,1489.0
820,3,2015-09-16,,,1.0,1,0,0,1490.0
822,3,2015-09-16,,,1.0,1,0,0,1491.0
823,3,2015-09-16,,,1.0,1,0,0,1492.0
824,3,2015-09-16,,,1.0,1,0,0,1493.0
825,3,2015-09-16,,,1.0,1,0,0,1494.0
826,3,2015-09-16,,,1.0,1,0,0,1495.0
829,3,2015-09-16,,,1.0,1,0,0,1496.0
831,3,2015-09-16,,,1.0,1,0,0,1497.0
832,3,2015-09-16,,,1.0,1,0,0,1498.0
833,3,2015-09-16,,,1.0,1,0,0,1499.0
835,3,2015-09-16,,,1.0,1,0,0,1500.0
837,3,2015-09-16,,,1.0,1,0,0,1501.0
842,3,2015-09-16,,,1.0,1,0,0,1503.0
845,3,2015-09-16,,,1.0,1,0,0,1505.0
847,3,2015-09-16,,,1.0,1,0,0,1507.0
848,3,2015-09-16,,,1.0,1,0,0,1508.0
849,3,2015-09-16,,,1.0,1,0,0,1509.0
852,3,2015-09-16,,,1.0,1,0,0,1512.0
853,3,2015-09-16,,,1.0,1,0,0,1513.0
855,3,2015-09-16,,,1.0,1,0,0,1514.0
856,3,2015-09-16,,,1.0,1,0,0,1515.0
857,3,2015-09-16,,,1.0,1,0,0,1516.0
858,3,2015-09-16,,,1.0,1,0,0,1517.0
859,3,2015-09-16,,,1.0,1,0,0,1518.0
860,3,2015-09-16,,,1.0,1,0,0,1519.0
861,3,2015-09-16,,,1.0,1,0,0,1520.0
862,3,2015-09-16,,,1.0,1,0,0,1521.0
863,3,2015-09-16,,,1.0,1,0,0,1522.0
864,3,2015-09-16,,,1.0,1,0,0,1523.0
866,3,2015-09-16,,,1.0,1,0,0,1525.0
867,3,2015-09-16,,,1.0,1,0,0,1526.0
868,3,2015-09-16,,,1.0,1,0,0,1527.0
871,3,2015-09-16,,,1.0,1,0,0,1528.0
872,3,2015-09-16,,,1.0,1,0,0,1529.0
874,3,2015-09-16,,,1.0,1,0,0,1530.0
875,3,2015-09-16,,,1.0,1,0,0,1531.0
877,3,2015-09-16,,,1.0,1,0,0,1532.0
879,3,2015-09-16,,,0.0,1,0,0,1533.0
880,3,2015-09-16,,,1.0,1,0,0,1534.0
882,3,2015-09-16,,,1.0,1,0,0,1536.0
884,3,2015-09-16,,,1.0,1,0,0,1538.0
885,3,2015-09-16,,,1.0,1,0,0,1539.0
886,3,2015-09-16,,,1.0,1,0,0,1540.0
888,3,2015-09-16,,,1.0,1,0,0,1542.0
891,3,2015-09-16,,,1.0,1,0,0,1544.0
893,3,2015-09-16,,,1.0,1,0,0,1545.0
894,3,2015-09-16,,,1.0,1,0,0,1546.0
895,3,2015-09-16,,,1.0,1,0,0,1547.0
896,3,2015-09-16,,,1.0,1,0,0,1548.0
897,3,2015-09-16,,,1.0,1,0,0,1549.0
900,3,2015-09-16,,,1.0,1,0,0,1550.0
901,3,2015-09-16,,,1.0,1,0,0,1551.0
902,3,2015-09-16,,,1.0,1,0,0,1552.0
903,3,2015-09-16,,,1.0,1,0,0,1553.0
904,3,2015-09-16,,,1.0,1,0,0,1554.0
905,3,2015-09-16,,,1.0,1,0,0,1555.0
906,3,2015-09-16,,,1.0,1,0,0,1556.0
907,3,2015-09-16,,,1.0,1,0,0,1557.0
908,3,2015-09-16,,,1.0,1,0,0,1558.0
912,3,2015-09-16,,,1.0,1,0,0,1561.0
913,3,2015-09-16,,,1.0,1,0,0,1562.0
914,3,2015-09-16,,,1.0,1,0,0,1563.0
915,3,2015-09-16,,,1.0,1,0,0,1564.0
916,3,2015-09-16,,,1.0,1,0,0,1565.0
917,3,2015-09-16,,,1.0,1,0,0,1566.0
919,3,2015-09-16,,,1.0,1,0,0,1567.0
920,3,2015-09-16,,,1.0,1,0,0,1568.0
922,3,2015-09-16,,,1.0,1,0,0,1569.0
924,3,2015-09-16,,,1.0,1,0,0,1570.0
925,3,2015-09-16,,,1.0,1,0,0,1571.0
927,3,2015-09-16,,,1.0,1,0,0,1573.0
928,3,2015-09-16,,,1.0,1,0,0,1574.0
930,3,2015-09-16,,,1.0,1,0,0,1576.0
931,3,2015-09-16,,,1.0,1,0,0,1577.0
934,3,2015-09-16,,,1.0,1,0,0,1579.0
935,3,2015-09-16,,,1.0,1,0,0,1580.0
936,3,2015-09-16,,,1.0,1,0,0,1581.0
937,3,2015-09-16,,,1.0,1,0,0,1582.0
938,3,2015-09-16,,,1.0,1,0,0,1583.0
939,3,2015-09-16,,,1.0,1,0,0,1584.0
941,3,2015-09-16,,,1.0,1,0,0,1585.0
942,3,2015-09-16,,,1.0,1,0,0,1586.0
944,3,2015-09-16,,,1.0,1,0,0,1588.0
945,3,2015-09-16,,,1.0,1,0,0,1589.0
946,3,2015-09-16,,,1.0,1,0,0,1590.0
948,3,2015-09-16,,,1.0,1,0,0,1592.0
950,3,2015-09-16,,,1.0,1,0,0,1593.0
951,3,2015-09-16,,,1.0,1,0,0,1594.0
952,3,2015-09-16,,,1.0,1,0,0,1595.0
960,3,2015-09-16,,,1.0,1,0,0,1599.0
961,3,2015-09-16,,,1.0,1,0,0,1600.0
962,3,2015-09-16,,,1.0,1,0,0,1601.0
966,3,2015-09-16,,,1.0,1,0,0,1604.0
967,3,2015-09-16,,,1.0,1,0,0,1605.0
969,3,2015-09-16,,,1.0,1,0,0,1606.0
970,3,2015-09-16,,,1.0,1,0,0,1607.0
975,3,2015-09-16,,,1.0,1,0,0,1610.0
976,3,2015-09-16,,,1.0,1,0,0,1611.0
980,3,2015-09-16,,,1.0,1,0,0,1613.0
983,3,2015-09-16,,,1.0,1,0,0,1614.0
984,3,2015-09-16,,,1.0,1,0,0,1615.0
986,3,2015-09-16,,,1.0,1,0,0,1617.0
988,3,2015-09-16,,,1.0,1,0,0,1618.0
989,3,2015-09-16,,,1.0,1,0,0,1619.0
991,3,2015-09-16,,,1.0,1,0,0,1620.0
992,3,2015-09-16,,,1.0,1,0,0,1621.0
994,3,2015-09-16,,,1.0,1,0,0,1622.0
997,3,2015-09-16,,,1.0,1,0,0,1623.0
998,3,2015-09-16,,,1.0,1,0,0,1624.0
1000,3,2015-09-16,,,1.0,1,0,0,1625.0
1005,3,2015-09-16,,,1.0,1,0,0,1628.0
1007,3,2015-09-16,,,1.0,1,0,0,1629.0
1008,3,2015-09-16,,,1.0,1,0,0,1630.0
1009,3,2015-09-16,,,1.0,1,0,0,1631.0
1010,3,2015-09-16,,,1.0,1,0,0,1632.0
1013,3,2015-09-16,,,1.0,1,0,0,1635.0
1014,3,2015-09-16,,,1.0,1,0,0,1636.0
1015,3,2015-09-16,,,1.0,1,0,0,1637.0
1016,3,2015-09-16,,,1.0,1,0,0,1638.0
1019,3,2015-09-16,,,1.0,1,0,0,1639.0
1020,3,2015-09-16,,,1.0,1,0,0,1640.0
1022,3,2015-09-16,,,1.0,1,0,0,1641.0
1024,3,2015-09-16,,,1.0,1,0,0,1642.0
1025,3,2015-09-16,,,1.0,1,0,0,1643.0
1026,3,2015-09-16,,,1.0,1,0,0,1644.0
1027,3,2015-09-16,,,1.0,1,0,0,1645.0
1028,3,2015-09-16,,,1.0,1,0,0,1646.0
1031,3,2015-09-16,,,1.0,1,0,0,1647.0
1036,3,2015-09-16,,,1.0,1,0,0,1648.0
1037,3,2015-09-16,,,1.0,1,0,0,1649.0
1038,3,2015-09-16,,,1.0,1,0,0,1650.0
1039,3,2015-09-16,,,1.0,1,0,0,1651.0
1040,3,2015-09-16,,,1.0,1,0,0,1652.0
1041,3,2015-09-16,,,1.0,1,0,0,1653.0
1042,3,2015-09-16,,,1.0,1,0,0,1654.0
1044,3,2015-09-16,,,1.0,1,0,0,1655.0
1045,3,2015-09-16,,,1.0,1,0,0,1656.0
1047,3,2015-09-16,,,1.0,1,0,0,1657.0
1048,3,2015-09-16,,,1.0,1,0,0,1658.0
1049,3,2015-09-16,,,1.0,1,0,0,1659.0
1050,3,2015-09-16,,,1.0,1,0,0,1660.0
1051,3,2015-09-16,,,1.0,1,0,0,1661.0
1052,3,2015-09-16,,,1.0,1,0,0,1662.0
1053,3,2015-09-16,,,1.0,1,0,0,1663.0
1054,3,2015-09-16,,,1.0,1,0,0,1664.0
1056,3,2015-09-16,,,1.0,1,0,0,1665.0
1057,3,2015-09-16,,,1.0,1,0,0,1666.0
1058,3,2015-09-16,,,1.0,1,0,0,1667.0
1059,3,2015-09-16,,,1.0,1,0,0,1668.0
1060,3,2015-09-16,,,1.0,1,0,0,1669.0
1063,3,2015-09-16,,,1.0,1,0,0,1672.0
1064,3,2015-09-16,,,1.0,1,0,0,1673.0
1065,3,2015-09-16,,,1.0,1,0,0,1674.0
1066,3,2015-09-16,,,1.0,1,0,0,1675.0
1068,3,2015-09-16,,,1.0,1,0,0,1677.0
1070,3,2015-09-16,,,1.0,1,0,0,1678.0
1071,3,2015-09-16,,,1.0,1,0,0,1679.0
1076,3,2015-09-16,,,1.0,1,0,0,1682.0
1077,3,2015-09-16,,,1.0,1,0,0,1683.0
1078,3,2015-09-16,,,1.0,1,0,0,1684.0
1079,3,2015-09-16,,,1.0,1,0,0,1685.0
1080,3,2015-09-16,,,1.0,1,0,0,1686.0
1083,3,2015-09-16,,,1.0,1,0,0,1687.0
1086,3,2015-09-16,,,1.0,1,0,0,1689.0
1087,3,2015-09-16,,,1.0,1,0,0,1690.0
1088,3,2015-09-16,,,1.0,1,0,0,1691.0
1089,3,2015-09-16,,,1.0,1,0,0,1692.0
1091,3,2015-09-16,,,1.0,1,0,0,1693.0
1092,3,2015-09-16,,,1.0,1,0,0,1694.0
1096,3,2015-09-16,,,1.0,1,0,0,1696.0
1097,3,2015-09-16,,,0.0,1,0,0,1697.0
1099,3,2015-09-16,,,1.0,1,0,0,1698.0
1100,3,2015-09-16,,,1.0,1,0,0,1699.0
1101,3,2015-09-16,,,1.0,1,0,0,1700.0
1103,3,2015-09-16,,,1.0,1,0,0,1702.0
1104,3,2015-09-16,,,1.0,1,0,0,1703.0
1106,3,2015-09-16,,,1.0,1,0,0,1705.0
1107,3,2015-09-16,,,1.0,1,0,0,1706.0
1109,3,2015-09-16,,,1.0,1,0,0,1707.0
1111,3,2015-09-16,,,1.0,1,0,0,1708.0
1113,3,2015-09-16,,,1.0,1,0,0,1710.0
1114,3,2015-09-16,,,1.0,1,0,0,1711.0
1115,3,2015-09-16,,,1.0,1,0,0,1712.0
1,2,2015-09-15,,,1.0,1,0,0,1713.0
3,2,2015-09-15,,,1.0,1,0,0,1714.0
7,2,2015-09-15,,,1.0,1,0,0,1715.0
8,2,2015-09-15,,,1.0,1,0,0,1716.0
9,2,2015-09-15,,,1.0,1,0,0,1717.0
10,2,2015-09-15,,,1.0,1,0,0,1718.0
11,2,2015-09-15,,,1.0,1,0,0,1719.0
13,2,2015-09-15,,,1.0,1,0,0,1721.0
14,2,2015-09-15,,,1.0,1,0,0,1722.0
15,2,2015-09-15,,,1.0,1,0,0,1723.0
16,2,2015-09-15,,,1.0,1,0,0,1724.0
19,2,2015-09-15,,,1.0,1,0,0,1725.0
21,2,2015-09-15,,,1.0,1,0,0,1727.0
22,2,2015-09-15,,,1.0,1,0,0,1728.0
23,2,2015-09-15,,,1.0,1,0,0,1729.0
27,2,2015-09-15,,,1.0,1,0,0,1732.0
30,2,2015-09-15,,,1.0,1,0,0,1734.0
31,2,2015-09-15,,,1.0,1,0,0,1735.0
32,2,2015-09-15,,,1.0,1,0,0,1736.0
35,2,2015-09-15,,,1.0,1,0,0,1738.0
36,2,2015-09-15,,,1.0,1,0,0,1739.0
38,2,2015-09-15,,,1.0,1,0,0,1740.0
39,2,2015-09-15,,,1.0,1,0,0,1741.0
40,2,2015-09-15,,,1.0,1,0,0,1742.0
41,2,2015-09-15,,,1.0,1,0,0,1743.0
43,2,2015-09-15,,,1.0,1,0,0,1745.0
45,2,2015-09-15,,,1.0,1,0,0,1746.0
46,2,2015-09-15,,,1.0,1,0,0,1747.0
47,2,2015-09-15,,,1.0,1,0,0,1748.0
48,2,2015-09-15,,,1.0,1,0,0,1749.0
49,2,2015-09-15,,,1.0,1,0,0,1750.0
50,2,2015-09-15,,,1.0,1,0,0,1751.0
51,2,2015-09-15,,,1.0,1,0,0,1752.0
52,2,2015-09-15,,,1.0,1,0,0,1753.0
