Store,Sales,Customers,DayOfWeek,Open,Promo,SchoolHoliday,StateHoliday
376,6350,725,2,1,1,0,0
626,9650,675,2,1,0,0,0
776,10650,925,2,1,0,0,0
1076,6450,675,0,1,1,1,0
676,6150,725,2,1,0,1,a
876,7350,925,2,0,1,1,0
26,6750,675,2,1,1,1,0
276,8650,225,2,1,0,0,0
1026,7050,725,2,1,1,1,0
576,6650,575,2,1,0,0,0
276,0,0,2,1,1,0,0
626,9850,1125,0,0,1,0,0
876,0,0,0,1,1,1,0
626,0,0,2,1,0,0,0
576,0,0,2,1,1,1,0
276,7450,1175,2,1,0,0,0
1026,10550,0,2,1,0,0,0
426,10550,0,2,1,0,0,0
1102,14550,775,2,1,0,0,0
76,10750,775,2,1,1,0,0
326,9650,425,0,0,1,0,0
476,6050,875,2,0,1,1,0
776,5950,625,2,1,0,0,0
376,6650,625,0,1,1,1,0
576,6250,725,0,0,1,0,0
476,13250,325,2,1,1,0,0
276,6950,825,2,1,0,0,0
626,20950,625,2,1,0,0,0
26,3450,425,2,1,0,0,0
1026,16750,1225,2,1,0,0,0
326,9750,275,0,1,1,0,0
1102,0,0,2,1,0,0,0
376,9550,975,2,1,0,0,0
476,8950,625,2,1,0,0,0
26,6750,675,2,1,1,0,0
376,0,1225,2,1,1,1,0
476,5750,725,2,1,0,0,0
226,10250,675,2,1,0,0,0
876,0,0,2,1,1,1,0
976,5750,375,2,1,1,0,0
126,5850,425,0,0,1,0,0
1076,6350,875,0,1,1,1,0
876,5550,625,2,1,1,1,0
1026,4050,425,2,1,0,0,0
1102,10450,1175,2,1,0,0,0
76,5750,475,0,1,1,0,0
276,5950,875,0,0,1,0,0
776,5550,525,2,0,1,0,0
76,15950,375,2,0,1,0,0
476,5950,475,2,1,1,1,0
426,5050,525,2,0,1,0,0
576,3850,375,2,1,0,0,0
326,4850,675,2,1,0,0,0
776,0,575,0,1,1,1,0
26,3450,425,2,1,0,0,0
726,6150,425,2,1,1,1,0
376,6550,875,2,1,0,0,0
1102,0,0,2,1,0,0,0
376,7550,975,0,1,1,0,0
426,2350,1275,2,1,0,0,0
1026,4850,475,2,1,0,0,0
426,4750,425,2,1,0,0,0
1026,5750,725,0,0,1,0,0
426,2350,1275,2,1,0,0,0
826,5350,525,2,1,0,0,0
526,6150,425,2,1,1,0,0
526,6950,575,2,1,1,0,0
626,6150,775,2,1,1,0,0
1026,6650,275,2,1,0,0,0
226,5050,475,2,1,0,0,0
626,6250,975,0,1,1,1,0
226,5650,925,2,1,0,0,0
976,3350,375,2,1,1,1,0
176,0,0,2,1,1,0,0
226,10650,875,2,1,0,0,0
126,0,0,2,1,1,0,0
826,0,0,2,0,1,0,0
476,8050,725,2,1,0,0,0
76,3550,475,2,1,1,1,0
476,9650,1375,2,1,0,0,0
976,12950,625,0,0,0,1,0
1076,7350,675,2,1,0,0,0
976,6150,575,2,1,1,0,0
626,12850,675,2,1,0,0,0
176,5050,925,2,0,1,1,0
476,0,0,2,1,1,0,0
276,8350,775,2,1,0,0,0
976,0,0,2,1,0,0,0
426,12550,1325,2,1,0,0,0
576,0,0,2,1,1,0,0
176,6350,725,0,1,0,0,0
276,4850,525,2,1,1,0,0
476,0,0,2,0,1,1,0
876,0,0,2,1,0,0,0
376,6950,625,2,1,0,0,0
476,6650,925,2,0,1,0,0
726,8050,925,2,1,0,0,0
1102,0,375,0,0,0,1,0
76,9350,625,2,1,0,0,0
426,6750,1475,2,1,1,1,0
1026,16250,425,0,1,1,0,0
676,7250,675,2,1,1,0,0
126,3750,0,2,1,0,0,0
226,12750,425,2,1,0,0,0
976,9250,325,2,1,0,0,0
926,2350,1175,2,1,1,0,0
1026,2750,675,2,1,1,1,0
1076,9050,925,2,0,1,0,0
926,2350,675,2,1,0,0,0
176,6350,2675,2,1,0,0,0
926,6950,775,2,1,0,0,0
876,14250,0,2,1,0,0,0
1076,3650,625,2,0,1,0,0
126,3850,575,2,1,0,0,0
1026,5850,625,2,1,1,1,0
976,9250,3225,2,1,0,0,0
526,7750,1325,2,1,1,0,0
1026,5650,475,2,1,1,1,0
826,9150,675,2,1,0,0,0
576,4750,625,2,1,0,0,0
1076,4750,525,2,1,0,0,0
676,7350,2125,2,1,0,0,0
326,7450,725,2,1,0,0,0
426,5550,575,0,0,1,0,0
826,5650,525,2,1,0,0,0
926,6950,625,2,1,0,0,0
926,0,0,2,1,0,0,0
126,6850,725,2,1,0,0,0
226,0,0,2,1,1,1,0
926,4350,625,2,1,0,0,0
976,8650,825,2,1,0,0,0
326,6650,525,2,1,0,0,0
1102,4550,425,2,1,0,0,0
226,9250,825,2,1,1,1,0
1076,4750,525,2,1,0,0,0
926,6150,475,0,0,1,0,0
126,9050,1125,2,1,0,0,0
226,0,0,2,1,0,0,0
576,3450,375,2,1,0,0,0
176,8250,725,0,1,1,0,0
626,4750,375,0,1,1,0,0
176,8350,725,0,0,1,0,0
776,6050,475,2,1,0,0,0
976,9450,925,2,1,0,0,0
76,7050,575,2,1,0,1,a
76,0,0,2,0,1,0,0
426,13250,925,2,1,1,0,0
176,5850,775,2,1,0,0,0
176,0,0,2,1,0,0,0
326,4450,475,2,1,0,0,0
526,7650,325,2,1,0,0,0
626,2850,975,2,1,0,0,0
476,4550,575,2,1,0,0,0
676,6550,775,2,1,1,0,0
476,2750,375,2,1,1,0,0
376,6850,475,2,1,0,0,0
1102,3650,475,2,1,1,0,0
226,4450,375,2,1,0,0,0
576,3150,1075,2,1,0,0,0
1026,0,0,2,0,1,0,0
876,3450,625,2,1,0,0,0
826,3950,425,0,0,0,1,0
26,9150,625,2,1,0,0,0
176,9250,975,2,1,0,0,0
526,8550,925,2,1,1,0,0
1102,9350,3075,2,1,0,0,0
576,2850,775,2,0,1,1,0
326,4850,625,2,1,0,0,0
226,5550,625,2,1,0,0,0
476,0,0,2,1,0,0,0
976,9450,825,2,1,1,0,0
826,3450,475,2,1,0,0,0
976,5450,625,2,1,0,0,0
776,8350,875,0,1,1,1,0
1102,0,0,2,0,1,0,0
526,9350,1075,2,1,0,0,0
526,5950,625,2,0,0,1,a
876,8250,925,2,1,1,1,0
26,4750,325,2,1,0,0,0
376,0,1275,2,0,1,0,0
376,5150,525,2,1,1,0,0
26,5250,725,2,1,0,0,0
326,4050,375,2,0,1,1,0
726,3350,375,2,1,0,0,0
326,5550,575,2,1,0,0,0
476,4450,575,2,1,0,0,0
576,0,0,2,1,0,0,0
526,11750,1725,2,1,0,0,0
476,4950,525,2,1,1,0,0
276,5050,975,2,1,1,1,0
176,4250,375,2,1,0,0,0
1102,9350,375,2,1,0,0,0
526,8750,825,2,1,1,1,0
176,12350,825,0,0,1,0,0
76,9850,1225,2,1,1,0,0
526,5450,575,0,1,1,0,0
426,5450,525,2,1,1,1,0
476,3650,475,2,0,1,0,0
826,5050,625,2,0,1,1,0
476,14050,1125,2,1,1,1,0
926,5150,525,0,1,1,1,0
276,4650,425,2,1,0,0,0
1026,2450,425,2,1,0,0,0
576,7750,775,2,1,0,0,0
926,14250,675,2,1,1,0,0
776,7350,975,2,1,0,0,0
76,0,0,2,1,1,1,0
926,6550,575,2,1,1,0,0
226,0,475,2,1,0,0,0
376,9350,825,2,1,0,0,0
926,4350,625,2,1,0,0,0
526,6650,775,2,1,0,0,0
26,6850,725,2,1,0,0,0
976,7250,0,0,1,1,1,0
126,0,0,2,1,1,0,0
226,5550,675,2,1,0,0,0
1076,3650,625,2,0,1,0,0
126,4950,725,2,1,1,1,0
526,10750,475,2,1,0,0,0
626,5950,675,2,1,0,0,0
76,2450,275,2,1,0,0,0
76,0,0,2,0,1,0,0
976,6250,825,0,1,1,0,0
626,6150,875,2,1,1,1,0
526,5450,575,2,1,1,0,0
276,7450,625,2,1,0,0,0
276,5950,725,2,1,0,0,0
776,5850,1475,2,1,0,0,0
1026,8450,1025,2,1,0,0,0
1026,9050,875,2,1,1,1,0
576,9450,675,2,1,0,0,0
126,0,0,2,0,1,1,0
626,12250,825,2,1,1,0,0
626,5450,525,2,0,1,0,0
776,6550,475,2,1,0,0,0
826,7850,675,2,1,0,0,0
76,9750,775,0,1,1,1,0
576,0,0,2,1,1,1,0
276,9750,925,2,1,1,0,0
1026,5050,525,2,1,1,1,0
476,3150,375,2,1,0,0,0
376,13150,875,2,1,0,0,0
426,4450,375,2,1,1,0,0
476,5050,575,2,1,1,1,0
676,5650,425,2,0,1,1,0
376,5950,425,2,1,0,0,0
1026,5950,725,2,1,1,0,0
426,6850,775,2,0,1,0,0
1026,10250,925,2,1,0,0,0
526,6950,575,2,0,1,0,0
426,7850,1125,2,0,1,1,0
476,7850,925,2,0,1,1,0
826,6150,575,2,1,0,0,0
676,5550,625,2,1,1,1,0
776,5950,625,2,1,0,0,0
1026,3550,275,2,1,1,1,0
576,3350,425,2,1,0,0,0
126,5650,525,2,1,0,0,0
1076,10750,625,2,1,0,0,0
326,18750,425,2,1,0,0,0
226,5450,725,0,0,1,0,0
526,8050,675,0,1,1,1,0
1026,4750,425,2,1,0,0,0
26,6950,525,2,1,0,0,0
276,3350,475,2,1,1,1,0
776,11350,525,2,1,0,0,0
176,5750,875,2,1,0,0,0
76,5950,775,2,1,0,0,0
426,8250,725,2,1,0,0,0
126,5050,675,2,1,1,1,0
476,7050,825,2,1,1,0,0
176,6350,725,2,1,1,0,0
26,7650,675,0,1,0,0,0
776,0,0,2,1,0,0,0
326,7750,525,2,1,1,0,0
426,0,0,2,0,1,0,0
176,6650,775,2,1,0,0,0
876,5150,525,2,1,0,0,0
926,8750,725,0,1,1,1,0
426,7150,925,2,1,0,0,0
276,7950,625,2,1,0,0,0
976,6250,875,2,1,0,0,0
376,9050,775,0,1,1,1,0
76,9750,775,0,1,1,1,0
326,7050,975,2,1,0,0,0
326,12750,2775,2,1,0,0,0
326,7950,775,2,1,0,0,0
976,0,0,2,1,0,0,0
926,0,0,2,1,0,0,0
276,1950,225,2,1,0,0,0
1026,0,0,2,1,0,0,0
726,5150,575,2,1,1,1,0
276,11050,725,2,1,0,0,0
76,5750,475,0,1,1,0,0
226,4350,425,0,0,0,1,0
26,3450,425,0,1,1,1,0
1102,0,0,0,1,1,0,0
276,4950,425,2,1,0,0,0
776,7050,675,2,1,0,0,0
826,5650,375,2,1,1,0,0
476,3050,1225,2,1,0,0,0
626,9150,875,2,1,1,0,0
326,8750,2275,2,1,0,0,0
76,9750,925,2,1,1,1,0
776,4550,475,2,0,1,1,0
426,7250,625,2,1,0,0,0
626,29150,975,2,1,0,0,0
226,7850,225,2,1,0,0,0
226,0,0,0,0,1,0,0
776,4150,475,0,1,1,1,0
676,3450,375,2,1,0,0,0
926,11750,825,2,1,0,0,0
726,4650,0,2,1,0,0,0
476,3950,1475,2,1,0,1,a
776,3850,675,2,1,0,0,0
876,5350,575,0,1,1,1,0
276,6450,525,2,1,0,0,0
376,3750,625,2,1,0,0,0
176,5850,475,2,1,1,1,0
226,0,0,0,1,1,0,0
426,5350,725,2,0,1,0,0
226,0,0,2,1,1,1,0
76,0,225,2,1,0,0,0
426,10150,925,2,0,1,1,0
276,5050,375,2,1,0,0,0
226,3850,425,2,1,1,0,0
826,4650,375,2,1,1,1,0
776,2650,375,2,1,0,0,0
576,4550,325,0,1,1,1,0
26,0,0,0,1,1,1,0
976,6250,825,0,1,1,0,0
126,9550,575,2,0,1,1,0
476,13250,475,2,1,0,0,0
276,0,0,2,1,0,0,0
626,14050,875,2,1,0,0,0
426,10150,925,2,1,1,1,0
776,11450,1125,2,1,0,0,0
576,5350,675,2,1,0,0,0
676,3650,375,0,1,0,1,0
726,5150,575,2,1,1,0,0
576,6550,525,0,0,1,0,0
376,0,0,2,1,1,1,0
76,3650,525,2,1,0,0,0
276,7350,425,0,1,1,0,0
426,6550,675,2,0,1,0,0
276,11150,1225,2,1,0,0,0
176,6850,875,2,1,0,0,0
226,9350,275,2,1,1,1,0
676,6450,875,0,1,1,0,0
376,10050,2425,2,1,0,0,0
226,0,0,2,1,1,1,0
626,9950,175,2,1,0,0,0
726,5750,475,0,0,1,0,0
676,11250,1025,2,1,0,0,0
176,7050,725,2,1,1,1,0
476,6350,775,2,1,0,0,0
226,3050,275,2,1,0,0,0
626,5350,0,0,1,1,0,0
376,8150,675,0,1,1,1,0
26,7150,575,2,1,0,0,0
876,19350,1075,2,1,0,0,0
176,4850,575,2,1,1,0,0
676,5350,625,2,0,1,0,0
826,5550,575,2,1,0,0,0
626,5750,625,2,0,1,1,0
326,2650,325,0,1,1,0,0
176,9150,975,2,1,0,0,0
76,0,0,2,1,0,0,0
926,9250,1075,2,1,0,0,0
976,8250,1075,2,1,1,0,0
976,6250,475,0,0,0,0,0
526,18550,0,2,1,1,0,0
126,3850,275,2,1,1,1,0
126,6450,775,2,0,1,0,0
326,4450,575,2,1,0,0,0
776,4150,625,2,1,0,0,0
626,4050,425,2,1,0,0,0
1076,0,1075,0,1,1,0,0
76,9050,725,2,1,0,0,0
126,5550,575,2,1,1,0,0
676,6550,625,2,1,1,0,0
176,6050,425,2,1,1,0,0
276,7850,1075,2,1,0,0,0
826,4050,475,2,1,0,0,0
826,6250,575,0,1,0,0,0
776,0,0,2,1,0,0,0
1102,5650,625,2,1,0,0,0
726,6950,1075,2,1,0,0,0
576,6350,2325,2,1,0,0,0
876,5550,475,2,1,0,0,0
776,0,0,2,1,0,0,0
1026,9050,875,2,1,1,1,0
26,7850,1075,2,1,0,0,0
776,0,0,2,1,0,0,0
426,4150,525,2,1,1,0,0
776,4550,475,2,1,1,0,0
526,2150,225,2,1,0,0,0
276,0,0,2,1,0,0,0
376,19550,475,2,1,0,0,0
776,5950,675,2,1,0,0,0
826,9150,675,2,1,0,0,0
976,5250,525,2,1,1,1,0
576,0,575,2,1,0,0,0
726,7150,1275,2,1,1,1,0
726,8250,725,0,0,1,0,0
476,8450,875,2,1,0,0,0
526,17250,1675,2,1,0,0,0
426,5350,825,0,1,1,1,0
426,5050,375,2,1,0,0,0
1026,8950,875,2,1,0,0,0
676,9650,925,0,1,1,1,0
1076,4550,575,2,1,1,1,0
726,0,0,2,1,1,1,0
276,5750,925,2,1,0,0,0
526,0,0,2,1,1,0,0
676,0,0,2,1,0,0,0
626,6150,475,2,0,1,0,0
526,4950,525,2,1,0,0,0
1076,0,0,2,1,1,0,0
826,5450,525,2,0,1,0,0
976,0,0,2,1,0,0,0
926,5150,525,0,1,1,1,0
426,9150,3275,2,1,0,0,0
1102,3750,325,2,1,0,0,0
76,12150,975,2,1,0,0,0
176,7050,1125,2,1,1,0,0
276,13850,825,2,0,1,0,0
676,5550,775,2,0,1,1,0
176,7950,825,2,1,1,1,0
376,5250,575,2,1,1,1,0
276,7450,675,0,1,0,0,0
876,4250,475,2,1,0,0,0
426,12850,475,2,1,0,0,0
676,6350,1325,2,1,0,0,0
1102,11450,525,2,1,0,0,0
226,6850,675,2,1,0,0,0
1076,15350,925,2,1,0,0,0
726,0,0,2,1,0,0,0
176,6050,575,2,1,0,0,0
876,5650,475,2,1,0,0,0
976,3050,875,2,1,0,0,0
176,0,0,2,0,1,1,0
176,6850,525,2,1,0,0,0
926,13150,1075,2,1,0,0,0
176,2950,425,2,1,0,0,0
276,0,0,2,0,1,0,0
326,4850,625,2,1,0,0,0
826,3950,525,0,0,0,1,0
126,7850,1025,2,1,1,1,0
26,7650,675,0,0,0,1,0
876,0,675,2,0,1,0,0
76,4150,425,2,1,0,0,0
176,4650,475,2,1,1,0,0
976,0,0,0,1,1,0,0
276,9550,1075,2,1,1,0,0
226,7450,725,0,1,1,1,0
976,7550,725,0,1,1,0,0
526,3850,525,2,1,1,0,0
826,2450,475,0,1,1,1,0
0,8850,1125,2,1,0,0,0
1026,5350,675,0,1,1,0,0
776,5150,425,2,1,1,0,0
1076,2550,1375,2,1,0,0,0
1026,4350,425,0,1,1,1,0
676,7750,525,2,1,1,1,0
426,4750,575,0,1,1,1,0
426,6050,625,2,1,0,0,0
876,0,0,2,0,1,0,0
426,5350,425,2,0,1,0,0
676,7250,675,2,1,1,0,0
326,3850,675,2,0,1,1,0
26,15450,0,2,1,0,0,0
726,3750,475,2,1,0,0,0
626,8350,1025,2,1,0,0,0
626,8250,775,2,1,0,0,0
876,9950,825,2,1,0,0,0
426,0,0,2,1,1,0,0
1076,6950,475,2,1,0,0,0
26,9850,0,2,1,0,0,0
626,10750,575,2,1,0,0,0
676,3950,475,2,1,0,0,0
526,3850,475,2,0,1,1,0
176,4150,325,2,1,1,1,0
276,8850,925,2,1,0,0,0
976,7050,625,2,1,1,1,0
226,10550,1625,2,1,0,0,0
776,4550,425,2,1,0,0,0
176,0,0,2,1,1,1,0
626,0,0,2,1,0,0,0
926,5650,575,2,1,0,0,0
376,0,0,2,1,1,1,0
26,8750,925,2,1,0,0,0
526,0,0,2,1,0,0,0
376,8950,775,2,1,0,0,0
826,2950,0,2,1,0,0,0
376,6450,475,2,1,0,0,0
1102,0,0,0,0,1,0,0
426,6950,1425,0,0,0,0,0
76,0,0,2,1,1,0,0
1076,5250,675,2,1,0,0,0
726,6050,475,2,1,0,0,0
426,5050,525,2,0,1,1,0
176,6050,875,2,1,1,1,0
926,5550,675,2,1,1,1,0
426,7250,575,2,1,0,0,0
126,0,675,2,1,0,0,0
426,0,0,2,1,1,1,0
626,11650,575,2,1,0,0,0
926,0,0,2,1,1,0,0
126,12950,475,2,1,0,0,0
876,6450,625,2,1,0,0,0
1026,8450,625,2,1,0,0,0
376,4550,475,2,1,0,0,0
1102,3450,375,0,0,1,0,0
1076,0,0,2,1,0,0,0
726,6350,875,2,0,1,0,0
676,12950,625,0,0,0,1,0
76,7050,575,2,1,1,1,0
476,4250,375,2,1,0,0,0
376,3850,2375,2,1,0,0,0
276,4350,375,2,1,0,0,0
76,5550,825,2,1,0,0,0
376,9050,725,2,1,0,0,0
576,6950,975,2,1,0,0,0
476,6550,475,2,1,0,0,0
76,11250,1075,2,1,1,0,0
676,14950,675,2,1,0,0,0
126,7050,875,2,1,0,0,0
426,0,0,2,1,1,0,0
976,4750,575,2,1,0,0,0
176,5550,425,2,1,0,0,0
326,14150,2925,2,1,0,0,0
576,2250,725,2,1,0,0,0
176,8350,1325,2,1,0,0,0
126,10450,1225,2,1,0,0,0
326,6650,775,0,1,1,0,0
576,0,0,2,1,1,0,0
376,6350,475,2,1,1,1,0
876,8150,725,2,0,1,0,0
326,4750,625,0,0,0,1,0
1102,4150,375,2,1,0,0,0
226,7450,725,0,1,1,1,0
776,5750,675,2,0,1,0,0
576,6450,575,2,1,0,0,0
1026,10750,725,2,1,0,0,0
676,4350,425,2,1,1,0,0
226,1350,475,2,1,0,0,0
976,0,0,2,0,1,0,0
826,0,0,2,1,0,0,0
326,4850,1025,2,1,0,0,0
76,0,0,2,1,0,0,0
926,18250,1025,0,1,1,0,0
626,3250,525,2,1,0,0,0
76,8550,725,2,1,0,0,0
726,7350,925,0,0,1,0,0
826,4150,475,2,1,1,0,0
676,8550,725,2,1,0,0,0
1026,13950,1325,2,1,1,1,0
476,8850,1125,2,1,0,0,0
376,6850,625,2,1,0,0,0
876,5650,575,0,1,1,0,0
776,6450,725,0,1,1,1,0
676,8850,875,2,0,1,1,0
926,14250,675,2,1,1,1,0
576,6550,575,2,1,0,0,0
426,4750,475,2,1,0,0,0
376,9250,825,2,1,0,0,0
376,8750,725,0,1,1,1,0
926,7050,825,2,1,0,0,0
976,4050,975,0,0,1,0,0
576,5650,275,0,1,1,1,0
76,9250,775,2,1,0,0,0
76,7150,725,2,1,0,0,0
126,4350,475,2,1,0,0,0
776,8050,725,2,1,0,0,0
526,6050,675,2,1,0,0,0
26,7850,925,2,1,0,0,0
526,7450,1775,2,1,1,0,0
676,6950,625,2,1,1,0,0
476,2750,375,2,1,1,0,0
126,5250,525,2,1,1,1,0
476,4050,275,2,1,0,0,0
826,10450,775,2,1,0,0,0
876,8350,675,0,0,1,0,0
976,8250,975,2,0,1,0,0
726,4950,775,2,1,1,1,0
1076,0,0,2,1,0,0,0
726,6450,975,2,1,0,0,0
826,9250,1075,2,1,0,0,0
676,5750,575,2,0,1,0,0
526,10250,725,2,1,0,0,0
1076,6850,675,2,1,0,0,0
126,3550,1175,2,1,1,0,0
326,6350,425,0,1,1,0,0
426,3850,825,2,1,0,0,0
976,15650,775,2,1,0,0,0
876,7150,525,2,1,0,0,0
576,6250,675,0,1,1,1,0
326,8750,2275,2,1,0,0,0
726,8650,775,2,1,0,0,0
476,0,0,2,0,1,0,0
876,11250,1025,2,1,0,0,0
876,8150,825,2,1,0,0,0
676,8750,625,2,1,1,1,0
276,8450,775,2,1,1,1,0
1026,11850,975,2,1,0,0,0
276,7950,1425,2,1,0,0,0
1026,6850,675,2,1,0,0,0
276,5250,575,2,1,0,0,0
576,2950,425,2,1,0,0,0
876,2450,475,0,1,1,1,0
76,10150,925,2,1,1,0,0
926,4150,425,2,1,0,0,0
276,0,0,2,1,1,0,0
976,4050,525,2,1,0,0,0
376,5450,475,2,1,0,0,0
626,25750,975,2,1,0,0,0
726,3250,425,2,1,0,0,0
776,3750,1325,2,1,0,0,0
476,4550,575,2,1,0,0,0
676,11350,0,2,1,1,1,0
976,9850,1475,2,1,0,0,0
376,4050,475,2,1,0,0,0
476,4850,425,2,1,1,0,0
76,3350,325,2,1,0,0,0
326,5650,475,0,1,1,0,0
176,4850,525,2,1,0,0,0
526,4050,875,2,1,0,0,0
626,3850,425,2,1,0,0,0
826,0,1325,2,0,1,0,0
1026,6450,575,2,0,1,0,0
576,2850,775,2,0,1,1,0
1026,0,0,2,1,0,0,0
626,7150,575,2,1,0,0,0
226,8550,775,2,1,0,0,0
776,11850,1125,2,1,0,0,0
676,9450,1025,2,1,0,0,0
376,14450,1575,2,1,0,0,0
776,6850,475,0,1,0,0,0
126,11150,1525,2,1,0,0,0
776,12350,1025,2,1,0,0,0
426,2750,525,2,1,0,0,0
626,12850,675,2,1,0,0,0
776,0,725,0,1,1,1,0
676,5850,825,2,1,0,0,0
976,5250,525,0,1,1,0,0
126,13550,525,2,1,0,0,0
1076,6950,2625,2,1,0,0,0
576,0,0,2,1,1,1,0
576,12550,1425,2,1,0,0,0
576,8350,675,2,1,0,0,0
126,6650,525,2,1,1,1,0
426,7350,1025,2,1,0,0,0
826,9650,925,2,1,0,0,0
776,0,325,2,1,0,0,0
276,0,0,2,1,0,0,0
526,7050,675,2,1,0,0,0
926,5450,525,2,0,1,1,0
876,9350,3425,2,1,0,0,0
676,17050,325,2,1,1,0,0
426,10650,1275,2,1,0,0,0
376,13050,1625,0,1,1,1,0
876,6850,625,0,0,0,1,0
226,11050,1175,2,1,0,0,0
626,8350,1025,2,1,0,0,0
476,8450,675,2,1,0,0,0
76,7050,775,2,1,1,0,0
76,13550,625,2,1,0,0,0
226,8150,325,2,1,0,0,0
876,4950,525,2,1,1,0,0
226,0,0,2,1,1,0,0
876,4050,425,0,0,1,0,0
576,4350,675,2,1,0,0,0
726,5550,425,2,1,1,1,0
826,7850,975,0,1,1,0,0
126,10950,975,0,0,0,1,0
826,5350,525,2,1,0,0,0
1076,4150,625,2,1,0,0,0
76,7350,575,2,1,0,0,0
976,0,0,2,1,0,0,0
176,5750,875,2,1,0,0,0
576,3950,525,2,1,0,0,0
776,4450,575,2,1,1,1,0
826,7950,425,2,1,0,0,0
376,8450,525,2,1,1,1,0
1102,0,0,2,1,0,0,0
276,10050,575,2,1,0,0,0
776,0,0,2,1,0,0,0
826,10850,1125,2,1,0,0,0
126,5950,625,2,1,0,0,0
576,9150,925,2,1,1,1,0
276,6950,725,0,1,1,1,0
776,9050,675,2,1,0,0,0
526,6050,625,2,1,0,0,0
76,3650,525,2,1,0,0,0
326,6450,575,2,1,0,0,0
576,0,0,2,1,0,0,0
976,7250,575,2,1,1,0,0
876,0,0,0,1,1,0,0
476,8050,575,0,0,1,0,0
926,9650,775,2,1,0,0,0
226,7450,975,2,1,0,0,0
576,6950,875,0,0,1,0,0
976,5350,475,2,1,1,1,0
776,4650,525,0,0,1,0,0
476,0,1275,2,0,1,0,0
26,4150,575,2,1,1,0,0
226,10350,1225,2,1,0,0,0
776,11250,1875,2,0,1,0,0
376,9250,825,2,1,0,0,0
76,7250,625,2,1,1,0,0
376,2450,575,2,1,0,0,0
926,4350,325,2,1,0,0,0
876,0,0,2,1,0,0,0
26,3450,575,2,1,0,0,0
826,4750,525,2,1,0,0,0
726,8150,775,2,1,0,0,0
1102,4050,325,2,1,0,0,0
826,4350,425,2,1,0,0,0
526,7450,1025,0,1,0,0,0
826,0,0,2,0,1,1,0
376,0,0,2,1,0,0,0
376,0,0,2,0,1,1,0
276,17650,275,2,1,0,0,0
726,0,0,2,1,1,1,0
926,13250,625,2,1,1,0,0
126,5850,675,2,1,0,0,0
1026,8450,1025,2,1,0,0,0
1076,0,0,0,1,1,1,0
26,3950,625,2,1,0,0,0
76,0,0,2,1,0,0,0
926,7350,675,0,0,0,1,0
176,0,0,2,0,1,0,0
126,3750,375,2,1,0,0,0
776,5750,675,2,1,1,0,0
726,5750,625,2,1,1,0,0
526,6050,0,2,1,0,0,0
76,4850,525,2,1,0,0,0
26,7650,525,2,1,1,1,0
76,6550,1375,2,1,0,0,0
276,2450,1425,2,1,0,0,0
76,7050,575,2,0,0,1,a
176,0,0,2,1,0,0,0
576,10350,875,2,1,1,0,0
426,6050,625,2,1,0,0,0
1076,5050,625,2,1,1,0,0
876,5550,725,2,1,0,0,0
1076,3550,825,2,1,1,0,0
726,14950,1725,2,1,0,0,0
976,7550,475,2,1,1,1,0
176,4250,375,2,1,0,0,0
876,0,0,2,1,0,0,0
926,6150,475,0,0,1,0,0
1102,0,0,2,1,0,0,0
376,6150,525,2,0,1,0,0
976,10650,575,2,1,0,0,0
976,4950,425,2,1,1,0,0
426,5150,675,2,1,0,0,0
426,10150,925,2,1,1,0,0
176,0,0,2,1,0,0,0
726,5450,525,2,1,1,1,0
576,3550,275,2,1,0,0,0
676,10750,1075,2,1,0,0,0
1102,3950,375,2,1,0,0,0
426,7550,625,0,1,1,1,0
426,0,325,0,0,0,1,0
1076,4450,575,2,1,0,0,0
126,4750,575,2,1,0,0,0
576,5050,425,2,1,0,0,0
776,7250,825,2,1,0,0,0
726,9550,1025,2,1,1,0,0
26,5250,475,0,1,1,1,0
876,9850,625,2,1,0,0,0
376,7650,1125,2,1,0,0,0
76,6550,425,2,0,1,0,0
276,3650,375,2,1,0,0,0
176,8450,2425,2,1,0,0,0
976,7750,725,2,1,1,0,0
326,6350,475,2,1,0,0,0
276,7250,925,2,1,0,0,0
776,9550,825,2,1,1,0,0
1026,5650,575,2,1,0,0,0
126,7450,225,2,1,0,0,0
1076,5450,575,2,1,0,0,0
626,9050,1125,2,1,0,0,0
226,3450,375,0,0,1,0,0
926,8550,675,2,1,0,0,0
926,8850,1425,0,0,0,1,0
676,8250,775,2,1,1,0,0
176,7750,675,2,1,1,1,0
326,7650,675,2,1,0,0,0
1076,9850,775,2,1,0,0,0
926,18650,525,2,1,0,0,0
26,13250,825,2,1,0,0,0
1026,5450,525,2,0,1,0,0
726,7350,675,2,1,0,0,0
726,10950,1325,2,1,0,0,0
876,0,0,2,0,1,0,0
926,8450,825,0,1,1,1,0
276,5050,675,2,1,0,0,0
876,6750,425,2,1,0,0,0
1076,0,0,2,1,0,0,0
1026,7050,725,2,0,1,0,0
526,3850,475,2,0,1,1,0
26,5050,475,2,1,1,0,0
976,7250,575,2,1,1,0,0
426,0,475,2,1,0,0,0
826,5850,875,2,1,0,0,0
826,0,0,2,1,0,0,0
676,4550,525,2,1,0,0,0
1026,8450,725,2,1,0,0,0
126,0,0,2,1,0,0,0
426,7250,525,2,1,0,0,0
676,0,0,2,1,1,0,0
426,3050,375,2,1,0,0,0
126,6850,875,2,1,1,0,0
